mp_code,mp_formal_name,changes
"02442167","MOVANTIK (naloxegol (naloxegol oxalate) 12.5 mg oral tablet) KNIGHT THERAPEUTICS INC.","ADDED"
"02442175","MOVANTIK (naloxegol (naloxegol oxalate) 25 mg oral tablet) KNIGHT THERAPEUTICS INC.","ADDED"
"02442302","QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL inhalation solution unit dose ampoule) HORIZON PHARMA IRELAND LTD","mp_formal_name: ""QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL inhalation solution unit dose ampoule) HORIZON PHARMA IRELAND LTD"" -> ""QUINSAIR (levofloxacin (levofloxacin hemihydrate) 240 mg per 2.4 mL inhalation solution unit dose vial) HORIZON PHARMA IRELAND LTD""
ntp_code: ""9012508"" -> ""627d54293a8925220894f8209e86bca3""
ntp_formal_name: ""levofloxacin 240 mg per 2.4 mL inhalation solution unit dose ampoule"" -> ""levofloxacin 240 mg per 2.4 mL inhalation solution unit dose vial"""
"02442612","KALYDECO (ivacaftor 50 mg granules for oral suspension) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED","mp_formal_name: ""KALYDECO (ivacaftor 50 mg granules for oral suspension) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED"" -> ""KALYDECO (ivacaftor 50 mg per sachet granules for oral suspension) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED""
ntp_code: ""9005774"" -> ""ec730161b4e11bc853dd9501b99c9b49""
ntp_formal_name: ""ivacaftor 50 mg granules for oral suspension"" -> ""ivacaftor 50 mg per sachet granules for oral suspension"""
"02442620","KALYDECO (ivacaftor 75 mg granules for oral suspension) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED","mp_formal_name: ""KALYDECO (ivacaftor 75 mg granules for oral suspension) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED"" -> ""KALYDECO (ivacaftor 75 mg per sachet granules for oral suspension) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED""
ntp_code: ""9005775"" -> ""50542fd76194046e03feab104be4ee95""
ntp_formal_name: ""ivacaftor 75 mg granules for oral suspension"" -> ""ivacaftor 75 mg per sachet granules for oral suspension"""
"02442930","NIFEDIPINE ER (nifedipine 30 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC","ADDED"
"02442949","NIFEDIPINE ER (nifedipine 60 mg prolonged-release oral tablet) SIVEM PHARMACEUTICALS ULC","ADDED"
"02442957","ENALAPRIL (enalapril sodium (enalapril maleate) 2 mg oral tablet) SIVEM PHARMACEUTICALS ULC","mp_formal_name: ""ENALAPRIL (enalapril sodium (enalapril maleate) 2 mg oral tablet) SIVEM PHARMACEUTICALS ULC"" -> ""ENALAPRIL (enalapril maleate 2.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC""
ntp_code: ""9001219"" -> ""9000466""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 2 mg oral tablet"" -> ""enalapril maleate 2.5 mg oral tablet"""
"02442965","ENALAPRIL (enalapril sodium (enalapril maleate) 4 mg oral tablet) SIVEM PHARMACEUTICALS ULC","mp_formal_name: ""ENALAPRIL (enalapril sodium (enalapril maleate) 4 mg oral tablet) SIVEM PHARMACEUTICALS ULC"" -> ""ENALAPRIL (enalapril maleate 5 mg oral tablet) SIVEM PHARMACEUTICALS ULC""
ntp_code: ""9001220"" -> ""9000467""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 4 mg oral tablet"" -> ""enalapril maleate 5 mg oral tablet"""
"02442973","ENALAPRIL (enalapril sodium (enalapril maleate) 8 mg oral tablet) SIVEM PHARMACEUTICALS ULC","mp_formal_name: ""ENALAPRIL (enalapril sodium (enalapril maleate) 8 mg oral tablet) SIVEM PHARMACEUTICALS ULC"" -> ""ENALAPRIL (enalapril maleate 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC""
ntp_code: ""9001221"" -> ""9000464""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 8 mg oral tablet"" -> ""enalapril maleate 10 mg oral tablet"""
"02442981","ENALAPRIL (enalapril sodium (enalapril maleate) 16 mg oral tablet) SIVEM PHARMACEUTICALS ULC","mp_formal_name: ""ENALAPRIL (enalapril sodium (enalapril maleate) 16 mg oral tablet) SIVEM PHARMACEUTICALS ULC"" -> ""ENALAPRIL (enalapril maleate 20 mg oral tablet) SIVEM PHARMACEUTICALS ULC""
ntp_code: ""9001218"" -> ""9000465""
ntp_formal_name: ""enalapril sodium (enalapril maleate) 16 mg oral tablet"" -> ""enalapril maleate 20 mg oral tablet"""
"02443066","OFEV (nintedanib (nintedanib esilate) 100 mg oral capsule) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","tm_code: ""86cea4415567e960902d28e64b1b499e"" -> ""8002035"""
"02443074","OFEV (nintedanib (nintedanib esilate) 150 mg oral capsule) BOEHRINGER INGELHEIM (CANADA) LTD LTEE","tm_code: ""86cea4415567e960902d28e64b1b499e"" -> ""8002035"""
"02444062","SYSTANE OINTMENT (lanolin 3 % and mineral oil 3 % and white petrolatum 94 % ophthalmic ointment) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"02444399","PLEGRIDY (peginterferon beta-1a 125 mcg per 0.5 mL solution for injection) BIOGEN CANADA INC","tm_code: ""78965647f786f34357058f635b659ac4"" -> ""8002059"""
"02444402","PLEGRIDY (peginterferon beta-1a 63 mcg per 0.5 mL and peginterferon beta-1a 94 mcg per 0.5 mL NA) BIOGEN CANADA INC","tm_code: ""78965647f786f34357058f635b659ac4"" -> ""8002059"""
"02445158","CREON MINIMICROSPHERES MICRO (amylase 5100 unit per 100 mg and lipase 5000 unit per 100 mg and protease 320 unit per 100 mg granules for oral suspension) BGP PHARMA ULC","ADDED"
"02445735","BIO-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) BIOMED PHARMA","ADDED"
"02446693","PRIVA-LOSARTAN (losartan potassium 25 mg oral tablet) PHARMAPAR INC","DELETED"
"02446855","HEMORRHOIDAL SUPPOSITORIES (cocoa butter 88.44 % and phenylephrine hydrochloride 0.25 % suppository) H.J. SUTTON INDUSTRIES LTD.","ADDED"
"02448610","BYDUREON (exenatide 2 mg powder for prolonged-release suspension for injection with diluent solultion per pen) ASTRAZENECA CANADA INC","mp_formal_name: ""BYDUREON (exenatide 2 mg powder for prolonged-release suspension for injection with diluent solultion per pen) ASTRAZENECA CANADA INC"" -> ""BYDUREON (exenatide 2 mg powder for prolonged-release suspension for injection with diluent solution per pen) ASTRAZENECA CANADA INC""
ntp_code: ""9012969"" -> ""5d8afbc5f29e01901794dd4a56a8c3b1""
ntp_formal_name: ""exenatide 2 mg powder for prolonged-release suspension for injection with diluent solultion per pen"" -> ""exenatide 2 mg powder for prolonged-release suspension for injection with diluent solution per pen"""
"02448769","PYRITHIONE ZINC DANDRUFF SHAMPOO AND CONDITIONER CLASSIC CLEAN 2 IN 1 (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02448831","SOMAVERT (pegvisomant 25 mg per vial NA) PFIZER CANADA ULC","mp_formal_name: ""SOMAVERT (pegvisomant 25 mg per vial NA) PFIZER CANADA ULC"" -> ""SOMAVERT (pegvisomant 25 mg per vial powder for solution for injection with diluent solution syringe) PFIZER CANADA INC""
ntp_code: ""9005903"" -> ""63de4d86d2343f3be116d6c4be9b1990""
ntp_formal_name: ""pegvisomant 25 mg per vial NA"" -> ""pegvisomant 25 mg per vial powder for solution for injection with diluent solution syringe""
tm_code: ""80dc81eb05cf76deeacfab2578351f9d"" -> ""8002060"""
"02448858","SOMAVERT (pegvisomant 30 mg per vial NA) PFIZER CANADA ULC","mp_formal_name: ""SOMAVERT (pegvisomant 30 mg per vial NA) PFIZER CANADA ULC"" -> ""SOMAVERT (pegvisomant 30 mg per vial powder for solution for injection with diluent solution syringe) PFIZER CANADA INC""
ntp_code: ""9005905"" -> ""d1da772dee3cd12fdb828d2cebdd710a""
ntp_formal_name: ""pegvisomant 30 mg per vial NA"" -> ""pegvisomant 30 mg per vial powder for solution for injection with diluent solution syringe""
tm_code: ""80dc81eb05cf76deeacfab2578351f9d"" -> ""8002060"""
"02448912","PYRITHIONE ZINC DANDRUFF SHAMPOO CLASSIC CLEAN (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02448963","DERM OIL (coal tar 10 % cutaneous solution) DERMTEK PHARMA INC","ADDED"
"02449692","TARO-OXALIPLATIN (oxaliplatin 5 mg per mL solution for injection) TARO PHARMACEUTICALS INC","DELETED"
"02449986","PYRITHIONE ZINC DANDRUFF SHAMPOO REFRESH (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02449994","PYRITHIONE ZINC DANDRUFF SHAMPOO SCALP CARE (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02450011","PYRITHIONE ZINC DANDRUFF SHAMPOO CITRUS (pyrithione zinc 1 % shampoo) CANADIAN CUSTOM PACKAGING COMPANY","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02450070","M-PEG 3350 (polyethylene glycol 3350 100 % powder for oral solution) MANTRA PHARMA INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02450267","AFINITOR (everolimus 7.5 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"02450534","REFRESH OPTIVE FUSION SENSITIVE (glycerine 1 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC","mp_formal_name: ""REFRESH OPTIVE FUSION SENSITIVE (glycerine 1 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC"" -> ""REFRESH OPTIVE FUSION SENSITIVE (glycerin 1 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops) ALLERGAN INC""
ntp_code: ""9005950"" -> ""dbfda27dff59ce8899cdaef87f7e2ce1""
ntp_formal_name: ""glycerine 1 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops"" -> ""glycerin 1 % and sodium carboxymethyl cellulose 0.5 % ophthalmic drops""
tm_code: ""a33d28b207e693c18e713ba8ebe5145b"" -> ""b9b8af6e593cbba194cae1ea6fb1f641""
tm_formal_name: ""glycerine and sodium carboxymethyl cellulose"" -> ""glycerin and sodium carboxymethyl cellulose"""
"02452154","JETREA (ocriplasmin 1.25 mg per mL solution for injection 0.3 mL vial) THROMBOGENICS NV","ntp_code: ""c7ef2cc7150940c20ee74927a22008c6"" -> ""9013468""
tm_code: ""0d1980004fc19c892458c33a82086c39"" -> ""8002039"""
"02452995","BRIVLERA (brivaracetam 50 mg per 5 mL solution for injection vial) UCB CANADA INC","ntp_code: ""9261a600b8f3fbd97415b6ac52f04c5b"" -> ""9013414"""
"02453150","IBRANCE (palbociclib 75 mg oral capsule) PFIZER CANADA ULC","tm_code: ""d3f97755c760d9fb9d4e7a8b7dd0fea8"" -> ""8002048"""
"02453169","IBRANCE (palbociclib 100 mg oral capsule) PFIZER CANADA ULC","tm_code: ""d3f97755c760d9fb9d4e7a8b7dd0fea8"" -> ""8002048"""
"02453177","IBRANCE (palbociclib 125 mg oral capsule) PFIZER CANADA ULC","tm_code: ""d3f97755c760d9fb9d4e7a8b7dd0fea8"" -> ""8002048"""
"02453193","LAX-A-DAY PHARMA (polyethylene glycol 3350 1 g per g powder for oral solution) PHARMASCIENCE INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02453967","HEAD & SHOULDERS PYRITHIONE ZINC DANDRUFF SHAMPOO MEN OLD SPICE SWAGGER (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02453991","HEAD & SHOULDERS PYRITHIONE ZINC DANDRUFF SHAMPOO 2IN1 MEN OLD SPICE SWAGGER (pyrithione zinc 1 % shampoo) PROCTER & GAMBLE INC","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02454130","BLEXTEN (bilastine 20 mg oral tablet) ARALEZ PHARMACEUTICALS TRADING DAC","mp_formal_name: ""BLEXTEN (bilastine 20 mg oral tablet) ARALEZ PHARMACEUTICALS TRADING DAC"" -> ""BLEXTEN (bilastine 20 mg oral tablet) ARALEZ PHARMACEUTICALS CANADA INC"""
"02454351","LONG LASTING DECONGESTANT NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) CRLS","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02454408","LYNPARZA (olaparib 50 mg oral capsule) ASTRAZENECA CANADA INC","tm_code: ""1329d34ad4f52ee08d204ae64abd410f"" -> ""8002041"""
"02454580","AXE SHAMPOO SIGNATURE DAILY DANDRUFF DEFENSE ANTI-DANDRUFF (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02454858","METOJECT SUBCUTANEOUS (methotrexate (methotrexate sodium) 15 mg per 0.3 mL solution for injection) MEDEXUS INC","ADDED"
"02455617","LAX-A-DAY MEN (polyethylene glycol 3350 1 g per g powder for oral solution) PENDOPHARM DIVISION OF PHARMASCIENCE INC","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02456117","DYSPORT THERAPEUTIC (abobotulinumtoxina 500 unit per vial powder for solution for injection) IPSEN BIOPHARM LIMITED","ADDED"
"02456214","TAGRISSO (osimertinib (osimertinib mesylate) 40 mg oral tablet) ASTRAZENECA CANADA INC","tm_code: ""7bb6302db4b1b4ba4d3a8b3d0de7931e"" -> ""8002042"""
"02456222","TAGRISSO (osimertinib (osimertinib mesylate) 80 mg oral tablet) ASTRAZENECA CANADA INC","tm_code: ""7bb6302db4b1b4ba4d3a8b3d0de7931e"" -> ""8002042"""
"02456869","KEYTRUDA (pembrolizumab 100 mg per 4 mL solution for injection vial) MERCK CANADA INC","ntp_code: ""f3c295c6344912d507a0ffb11fa2bdd1"" -> ""9013503""
tm_code: ""17aba281541d2d7af06072d688a3005a"" -> ""8002061"""
"02458349","HUMIRA (adalimumab 40 mg per 0.4 mL solution for injection syringe) ABBVIE CORPORATION","ADDED"
"02458357","HUMIRA (adalimumab 40 mg per 0.4 mL solution for injection pen) ABBVIE CORPORATION","ADDED"
"02458721","APO-TRYPTOPHAN (tryptophan 750 mg oral tablet) APOTEX INC","ADDED"
"02458837","DOAK OIL (coal tar 2 % cutaneous solution) ODAN LABORATORIES LTD","ADDED"
"02460203","DYSPORT THERAPEUTIC (abobotulinumtoxina 300 unit per vial powder for solution for injection) IPSEN BIOPHARM LIMITED","ADDED"
"02460297","COMFILAX (polyethylene glycol 3350 100 % powder for oral solution) CELLCHEM PHARMACEUTICALS INC.","tm_code: ""7f50e70e24347a2aad1548980c00e19a"" -> ""8002072"""
"02460572","EXTRA MOISTURIZING NASAL SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) JUNO OTC INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02460599","NASAL CONGESTION SPRAY (oxymetazoline hydrochloride 0.05 % nasal spray) JUNO OTC INC","tm_code: ""dfe6c1ec84ce1a1157e9fa618a3b1b03"" -> ""7c0121d2d43488d192f1cefc7dfe512a""
tm_formal_name: ""oxymetazoline hydrochloride"" -> ""oxymetazoline"""
"02461153","ARA MENSTRUAL COMPLETE (acetaminophen 500 mg and caffeine 60 mg and pyrilamine maleate 15 mg oral tablet) ARA-AVANTI RX ANALYTICS INC","tm_code: ""055a915ad19d05f77e8a0f650010ad76"" -> ""8002005"""
"02461900","ONCASPAR (pegaspargase 3750 unit per 5 mL solution for injection vial) SHIRE PHARMA CANADA ULC","ntp_code: ""86dedd5de013b44d330900c4e6e0ac30"" -> ""9013501""
tm_code: ""b9b0a5688350290f61cba887c32d8d21"" -> ""8002056"""
"02463121","OCALIVA (obeticholic acid 5 mg oral tablet) INTERCEPT PHARMACEUTICALS INC","tm_code: ""cdf97ce3715b1b20f23f2bcd7a5e6710"" -> ""8002037"""
"02463148","OCALIVA (obeticholic acid 10 mg oral tablet) INTERCEPT PHARMACEUTICALS INC","tm_code: ""cdf97ce3715b1b20f23f2bcd7a5e6710"" -> ""8002037"""
"02463393","CYANOCOBALAMIN INJECTION USP (vitamin B12 1000 mcg per mL solution for injection) TELIGENT OU","mp_formal_name: ""CYANOCOBALAMIN INJECTION USP (vitamin B12 1000 mcg per mL solution for injection) TELIGENT OU"" -> ""CYANOCOBALAMIN INJECTION USP (vitamin B12 1000 mcg per 1 mL solution for injection ampoule) TELIGENT OU""
ntp_code: ""9006531"" -> ""8c961e738eac1d063b17e67623e8ebc4""
ntp_formal_name: ""vitamin B12 1000 mcg per mL solution for injection"" -> ""vitamin B12 1000 mcg per 1 mL solution for injection ampoule"""
"02463652","REFRESH OPTIVE GEL DROPS (glycerine 0.9 % and sodium carboxymethyl cellulose 1 % ophthalmic drops) ALLERGAN INC","mp_formal_name: ""REFRESH OPTIVE GEL DROPS (glycerine 0.9 % and sodium carboxymethyl cellulose 1 % ophthalmic drops) ALLERGAN INC"" -> ""REFRESH OPTIVE GEL DROPS (glycerin 0.9 % and sodium carboxymethyl cellulose 1 % ophthalmic drops) ALLERGAN INC""
ntp_code: ""e86e0db75bc066a226be39d6bc4ba5c5"" -> ""3249ca80cfe90540bf412b434118b295""
ntp_formal_name: ""glycerine 0.9 % and sodium carboxymethyl cellulose 1 % ophthalmic drops"" -> ""glycerin 0.9 % and sodium carboxymethyl cellulose 1 % ophthalmic drops""
tm_code: ""a33d28b207e693c18e713ba8ebe5145b"" -> ""b9b8af6e593cbba194cae1ea6fb1f641""
tm_formal_name: ""glycerine and sodium carboxymethyl cellulose"" -> ""glycerin and sodium carboxymethyl cellulose"""
"02464276","ADLYXINE (lixisenatide 0.05 mg per mL solution for injection pre-filled pen) SANOFI-AVENTIS CANADA INC","mp_formal_name: ""ADLYXINE (lixisenatide 0.05 mg per mL solution for injection pre-filled pen) SANOFI-AVENTIS CANADA INC"" -> ""ADLYXINE (lixisenatide 10 mcg per actuation solution for injection pre-filled pen) SANOFI-AVENTIS CANADA INC""
ntp_code: ""9013001"" -> ""aeadb7a40cf975b7710809662964fd51""
ntp_formal_name: ""lixisenatide 0.05 mg per mL solution for injection pre-filled pen"" -> ""lixisenatide 10 mcg per actuation solution for injection pre-filled pen"""
"02464284","ADLYXINE (lixisenatide 0.1 mg per mL solution for injection pre-filled pen) SANOFI-AVENTIS CANADA INC","mp_formal_name: ""ADLYXINE (lixisenatide 0.1 mg per mL solution for injection pre-filled pen) SANOFI-AVENTIS CANADA INC"" -> ""ADLYXINE (lixisenatide 20 mcg per actuation solution for injection pre-filled pen) SANOFI-AVENTIS CANADA INC""
ntp_code: ""9013002"" -> ""2fdc0c14a39623070b4f11ab3416996c""
ntp_formal_name: ""lixisenatide 0.1 mg per mL solution for injection pre-filled pen"" -> ""lixisenatide 20 mcg per actuation solution for injection pre-filled pen"""
"02464489","ESBRIET (pirfenidone 267 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""84c4e6e35324a33e991289b77dc8b344"" -> ""9013509""
tm_code: ""36a6a5465117f75ed9e0484773e74fde"" -> ""8002070"""
"02464500","ESBRIET (pirfenidone 801 mg oral tablet) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""6bb5c8ce6675600687f800aa45b01d7b"" -> ""9013510""
tm_code: ""36a6a5465117f75ed9e0484773e74fde"" -> ""8002070"""
"02464896","ADULT HONEY WORKS (dextromethorphan hydrobromide 20 mg per 20 mL syrup) LIFELAB HEALTH LLC","ntp_code: ""38af4f190d018204cd2eb9c939800282"" -> ""9013431"""
"02464918","KIDS HONEY WORKS (dextromethorphan hydrobromide 5 mg per 5 mL syrup) LIFELAB HEALTH LLC","ntp_code: ""cd4c56bb837e44be14e249e45e9860c1"" -> ""9013432"""
"02465302","SOOTHE RESTORE (mineral oil 4.5 % and mineral oil light 1 % ophthalmic drops) BAUSCH & LOMB INC","ADDED"
"02465515","DOVE MEN+CARE DERMA+CARE SCALP ANTI-DANDRUFF DANDRUFF DEFENSE 2 IN 1 (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02466090","DOVE DERMA+CARE SCALP ANTI-DANDRUFF DRYNESS & ITCH RELIEF (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02466104","DOVE DERMA+CARE SCALP ANTI-DANDRUFF FRESH & CLEAN 2 IN 1 (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02466112","DOVE DERMA+CARE SCALP ANTI-DANDRUFF FRESH & CLEAN (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02467194","DOVE MEN+CARE DERMA+CARE SCALP ANTI-DANDRUFF DRYNESS & ITCH RELIEF 2 IN 1 (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02467208","DOVE DERMA+CARE SCALP ANTI-DANDRUFF SMOOTHING MOISTURE (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02467216","DOVE MEN+CARE DERMA+CARE SCALP ANTI-DANDRUFF GENTLE CLEAN 2 IN 1 (pyrithione zinc 1 % shampoo) UNILEVER CANADA","tm_code: ""647dcc565c500520bdb4688b72edeb64"" -> ""8002085"""
"02467585","SODIUM BICARBONATE INJECTION USP (sodium bicarbonate 4.2 g per 50 mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"02469170","LUPIN-CEPHALEXIN (cephalexin (cephalexin monohydrate) 125 mg per 5 mL oral suspension) LUPIN PHARMA CANADA LIMITED","ADDED"
"02469189","LUPIN-CEPHALEXIN (cephalexin (cephalexin monohydrate) 250 mg per 5 mL oral suspension) LUPIN PHARMA CANADA LIMITED","ADDED"
"02470632","TRIAMCINOLONE HEXACETONIDE INJECTABLE SUSPENSION (triamcinolone hexacetonide 20 mg per 1 mL suspension for injection ampoule) MEDEXUS INC","ntp_code: ""8dbc78d95154f688235ba9d1371b1e67"" -> ""9013528"""
"02470861","STERILISED WATER FOR INJECTIONS (water 100 % solution for injection) CELLCHEM PHARMACEUTICALS INC.","ADDED"
"02471469","OZEMPIC (semaglutide 1.34 mg per mL solution for injection pre-filled pen) NOVO NORDISK CANADA INC","mp_formal_name: ""OZEMPIC (semaglutide 1.34 mg per mL solution for injection pre-filled pen) NOVO NORDISK CANADA INC"" -> ""OZEMPIC (semaglutide 1 mg per actuation solution for injection pre-filled pen) NOVO NORDISK CANADA INC""
ntp_code: ""9013022"" -> ""a6eba95ec2e50e0011083ff995f4c2bb""
ntp_formal_name: ""semaglutide 1.34 mg per mL solution for injection pre-filled pen"" -> ""semaglutide 1 mg per actuation solution for injection pre-filled pen"""
"02471647","APO-VARDENAFIL (vardenafil (vardenafil hydrochloride) 5 mg oral tablet) APOTEX INC","ADDED"
"02471655","APO-VARDENAFIL (vardenafil (vardenafil hydrochloride) 10 mg oral tablet) APOTEX INC","ADDED"
"02471663","APO-VARDENAFIL (vardenafil (vardenafil hydrochloride) 20 mg oral tablet) APOTEX INC","ADDED"
"02473224","KADCYLA (trastuzumab emtansine 160 mg per vial powder for solution for injection) HOFFMANN-LA ROCHE LIMITED","ntp_code: ""0f252fa8eddee8a4b8db6614b0a9f4ae"" -> ""9013527"""
"02473623","SILIQ (brodalumab 210 mg per 1.5 mL solution for injection syringe) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ntp_code: ""e9f5e8fa694b97ffa1a3d8d70ba784ce"" -> ""9013415""
tm_code: ""70aac888e4aa09d069983ad161e9066b"" -> ""8002015"""
"02473801","JAMP-FOSFOMYCIN (fosfomycin (fosfomycin tromethamine) 3 g per pck oral powder) JAMP PHARMA CORPORATION","mp_formal_name: ""JAMP-FOSFOMYCIN (fosfomycin (fosfomycin tromethamine) 3 g per pck oral powder) JAMP PHARMA CORPORATION"" -> ""JAMP-FOSFOMYCIN (fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution) JAMP PHARMA CORPORATION""
ntp_code: ""9003419"" -> ""3e61f6eac21caf8040d52e3a83a0d078""
ntp_formal_name: ""fosfomycin (fosfomycin tromethamine) 3 g per pck oral powder"" -> ""fosfomycin (fosfomycin tromethamine) 3 g per sachet powder for oral solution"""
"02473925","MAR-CIDOFOVIR (cidofovir (cidofovir dihydrate) 375 mg per 5 mL solution for injection vial) MARCAN PHARMACEUTICALS INC","ntp_code: ""e34a640e9cb8fb3cf183640769a0b391"" -> ""9013428""
tm_code: ""dba4eccb7388c81bd61306409a8dab52"" -> ""8002019"""
"02473968","ODAN-SODIUM POLYSTYRENE SULFONATE (sodium polystyrene sulfonate 250 mg per mL NA) ODAN LABORATORIES LTD","ADDED"
"02474050","NUWIQ (simoctocog alfa 3000 unit per vial powder for solution for injection with diluent solution syringe) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","ADDED"
"02474069","NUWIQ (simoctocog alfa 4000 unit per vial powder for solution for injection with diluent solution syringe) OCTAPHARMA PHARMAZEUTIKA PRODUKTIONSGES M B H","ADDED"
"02474867","SLEEP-EZE EZE-FREE (diphenhydramine hydrochloride 50 mg per 30 mL oral solution) MEDTECH PRODUCTS INC","ADDED"
"02475200","LYNPARZA (olaparib 100 mg oral tablet) ASTRAZENECA CANADA INC","ntp_code: ""32a37884a7d6e11df3bb34b808f5fcc7"" -> ""9013480""
tm_code: ""1329d34ad4f52ee08d204ae64abd410f"" -> ""8002041"""
"02475219","LYNPARZA (olaparib 150 mg oral tablet) ASTRAZENECA CANADA INC","ntp_code: ""56c232959c35959f879ed1ff00fbcda4"" -> ""9013481""
tm_code: ""1329d34ad4f52ee08d204ae64abd410f"" -> ""8002041"""
"02475375","APO-AMBRISENTAN (ambrisentan 5 mg oral tablet) APOTEX INC","ADDED"
"02475383","APO-AMBRISENTAN (ambrisentan 10 mg oral tablet) APOTEX INC","ADDED"
"02478080","SYMDEKO (ivacaftor 150 mg oral tablet with ivacaftor 150 mg and tezacaftor 100 mg oral tablet) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED","ntp_code: ""27c11c15f1a388827b5e58655f5ab9a5"" -> ""9013441""
tm_code: ""7ab247efe7c74f1f78d01757c8b58323"" -> ""8002027"""
"02478374","ERLEADA (apalutamide 60 mg oral tablet) JANSSEN INC","ntp_code: ""f7d256b6c59db02f291249986116ae6a"" -> ""9013407""
tm_code: ""7d38f92aa800cfa8cac7543870374c8c"" -> ""8002010"""
